Date;Open;High;Low;Close;Adj Close;Volume
16/03/2015;4.338.290.039;4.371.459.961;4.327.270.020;4.370.470.215;4.370.470.215;1713480000
17/03/2015;4.355.830.078;4.384.979.980;4.349.689.941;4.375.629.883;4.375.629.883;1724370000
18/03/2015;4.366.799.805;4.440.490.234;4.344.490.234;4.422.500.000;4.422.500.000;1983570000
19/03/2015;4.424.790.039;4.440.009.766;4.419.839.844;4.426.819.824;4.426.819.824;1674970000
20/03/2015;4.468.290.039;4.478.680.176;4.456.410.156;4.458.540.039;4.458.540.039;2825670000
23/03/2015;4.454.149.902;4.466.339.844;4.445.520.020;4.445.540.039;4.445.540.039;1608880000
24/03/2015;4.444.390.137;4.467.790.039;4.430.970.215;4.430.990.234;4.430.990.234;1611670000
25/03/2015;4.437.379.883;4.442.540.039;4.329.290.039;4.329.290.039;4.329.290.039;2219520000
26/03/2015;4.288.160.156;4.340.160.156;4.280.950.195;4.315.259.766;4.315.259.766;2004960000
27/03/2015;4.314.600.098;4.342.930.176;4.309.520.020;4.332.859.863;4.332.859.863;1678650000
30/03/2015;4.359.779.785;4.384.180.176;4.359.779.785;4.382.819.824;4.382.819.824;1778520000
31/03/2015;4.364.140.137;4.377.359.863;4.333.689.941;4.333.689.941;4.333.689.941;1837660000
01/04/2015;4.328.169.922;4.334.560.059;4.284.060.059;4.311.259.766;4.311.259.766;1874960000
02/04/2015;4.316.240.234;4.327.790.039;4.302.490.234;4.316.009.766;4.316.009.766;1563670000
06/04/2015;4.286.160.156;4.361.560.059;4.283.910.156;4.350.979.980;4.350.979.980;1737560000
07/04/2015;4.349.299.805;4.379.410.156;4.343.740.234;4.344.080.078;4.344.080.078;1572940000
08/04/2015;4.345.229.980;4.382.819.824;4.345.089.844;4.375.959.961;4.375.959.961;1714210000
09/04/2015;4.375.779.785;4.405.649.902;4.361.229.980;4.403.950.195;4.403.950.195;1729750000
10/04/2015;4.402.020.020;4.422.629.883;4.394.379.883;4.422.020.020;4.422.020.020;244120000
13/04/2015;4.428.129.883;4.448.200.195;4.407.069.824;4.409.209.961;4.409.209.961;1544190000
14/04/2015;4.409.290.039;4.418.870.117;4.375.109.863;4.397.640.137;4.397.640.137;1571360000
15/04/2015;4.409.740.234;4.435.279.785;4.406.040.039;4.424.529.785;4.424.529.785;1795530000
16/04/2015;4.412.149.902;4.427.220.215;4.408.959.961;4.418.830.078;4.418.830.078;1662850000
17/04/2015;4.379.629.883;4.390.310.059;4.333.109.863;4.351.799.805;4.351.799.805;1985190000
20/04/2015;4.373.649.902;4.423.879.883;4.373.089.844;4.417.399.902;4.417.399.902;1646340000
21/04/2015;4.444.500.000;4.448.680.176;4.430.979.980;4.435.979.980;4.435.979.980;1721260000
22/04/2015;4.448.580.078;4.466.839.844;4.419.350.098;4.460.810.059;4.460.810.059;1696380000
23/04/2015;4.445.169.922;4.496.080.078;4.444.290.039;4.477.069.824;4.477.069.824;1858620000
24/04/2015;4.529.729.980;4.543.640.137;4.517.879.883;4.536.779.785;4.536.779.785;1895150000
27/04/2015;4.548.509.766;4.562.330.078;4.516.330.078;4.525.040.039;4.525.040.039;2172470000
28/04/2015;4.529.410.156;4.537.149.902;4.479.009.766;4.515.270.020;4.515.270.020;2032500000
29/04/2015;4.490.569.824;4.517.009.766;4.463.979.980;4.488.149.902;4.488.149.902;1871300000
30/04/2015;4.459.229.980;4.480.359.863;4.395.100.098;4.414.250.000;4.414.250.000;2269290000
01/05/2015;4.437.700.195;4.479.060.059;4.435.240.234;4.479.060.059;4.479.060.059;1854400000
04/05/2015;4.491.189.941;4.510.470.215;4.480.850.098;4.482.609.863;4.482.609.863;1668200000
05/05/2015;4.464.209.961;4.472.229.980;4.407.270.020;4.409.390.137;4.409.390.137;2069490000
06/05/2015;4.420.299.805;4.429.959.961;4.349.930.176;4.379.750.000;4.379.750.000;2144620000
07/05/2015;4.377.810.059;4.413.729.980;4.373.290.039;4.401.549.805;4.401.549.805;2042960000
08/05/2015;4.445.000.000;4.466.169.922;4.441.729.980;4.458.649.902;4.458.649.902;1978760000
11/05/2015;4.457.620.117;4.468.750.000;4.437.529.785;4.438.640.137;4.438.640.137;1731390000
12/05/2015;4.412.819.824;4.441.399.902;4.380.520.020;4.420.649.902;4.420.649.902;1705870000
13/05/2015;4.436.080.078;4.460.540.039;4.421.750.000;4.426.560.059;4.426.560.059;1672260000
14/05/2015;4.461.069.824;4.496.250.000;4.448.379.883;4.495.040.039;4.495.040.039;1741970000
15/05/2015;4.505.390.137;4.509.129.883;4.482.549.805;4.494.290.039;4.494.290.039;1667260000
18/05/2015;4.487.140.137;4.521.009.766;4.483.759.766;4.512.950.195;4.512.950.195;1643870000
19/05/2015;4.514.669.922;4.521.850.098;4.498.529.785;4.503.720.215;4.503.720.215;1750980000
20/05/2015;4.505.589.844;4.533.919.922;4.484.520.020;4.505.299.805;4.505.299.805;1786830000
21/05/2015;4.499.419.922;4.537.279.785;4.495.390.137;4.529.470.215;4.529.470.215;1683670000
22/05/2015;4.522.859.863;4.542.459.961;4.522.609.863;4.527.160.156;4.527.160.156;1544920000
26/05/2015;4.516.629.883;4.521.850.098;4.456.759.766;4.472.959.961;4.472.959.961;1731950000
27/05/2015;4.488.049.805;4.551.529.785;4.479.740.234;4.546.060.059;4.546.060.059;1809550000
28/05/2015;4.537.479.980;4.548.240.234;4.523.549.805;4.535.660.156;4.535.660.156;1741420000
29/05/2015;4.532.149.902;4.539.569.824;4.499.649.902;4.508.250.000;4.508.250.000;2024170000
01/06/2015;4.530.029.785;4.535.430.176;4.488.169.922;4.521.850.098;4.521.850.098;1902120000
02/06/2015;4.503.759.766;4.531.080.078;4.486.189.941;4.508.890.137;4.508.890.137;1729750000
03/06/2015;4.531.040.039;4.539.350.098;4.512.439.941;4.519.859.863;4.519.859.863;1852680000
04/06/2015;4.501.729.980;4.526.209.961;4.475.049.805;4.487.029.785;4.487.029.785;1813960000
05/06/2015;4.483.430.176;4.493.430.176;4.452.319.824;4.477.189.941;4.477.189.941;1842890000
08/06/2015;4.476.689.941;4.477.830.078;4.423.799.805;4.431.509.766;4.431.509.766;1712210000
09/06/2015;4.421.020.020;4.441.620.117;4.392.450.195;4.427.609.863;4.427.609.863;1754340000
10/06/2015;4.440.540.039;4.497.509.766;4.435.290.039;4.485.459.961;4.485.459.961;1792980000
11/06/2015;4.498.490.234;4.511.319.824;4.483.839.844;4.488.470.215;4.488.470.215;1623950000
12/06/2015;4.467.379.883;4.476.209.961;4.449.209.961;4.453.790.039;4.453.790.039;1428900000
15/06/2015;4.416.140.137;4.437.970.215;4.396.129.883;4.432.919.922;4.432.919.922;1790280000
16/06/2015;4.428.299.805;4.463.200.195;4.426.189.941;4.455.899.902;4.455.899.902;1654820000
17/06/2015;4.465.169.922;4.482.270.020;4.441.339.844;4.468.979.980;4.468.979.980;1712820000
18/06/2015;4.483.609.863;4.540.689.941;4.483.609.863;4.531.850.098;4.531.850.098;1877920000
19/06/2015;4.538.709.961;4.539.490.234;4.511.209.961;4.513.419.922;4.513.419.922;2468310000
22/06/2015;4.541.850.098;4.557.979.980;4.534.759.766;4.544.040.039;4.544.040.039;1619970000
23/06/2015;4.549.520.020;4.551.770.020;4.529.990.234;4.548.740.234;4.548.740.234;1613540000
24/06/2015;4.542.069.824;4.561.640.137;4.523.899.902;4.524.600.098;4.524.600.098;1628800000
25/06/2015;4.540.399.902;4.546.149.902;4.508.660.156;4.514.009.766;4.514.009.766;1614760000
26/06/2015;4.514.370.117;4.523.970.215;4.469.229.980;4.484.279.785;4.484.279.785;3843810000
29/06/2015;4.433.109.863;4.460.080.078;4.377.229.980;4.379.870.117;4.379.870.117;2025580000
30/06/2015;4.414.859.863;4.420.500.000;4.381.939.941;4.396.759.766;4.396.759.766;2034430000
01/07/2015;4.433.790.039;4.445.899.902;4.409.419.922;4.429.229.980;4.429.229.980;1814560000
02/07/2015;4.440.169.922;4.445.830.078;4.417.479.980;4.433.390.137;4.433.390.137;1490810000
06/07/2015;4.394.439.941;4.444.410.156;4.394.439.941;4.418.660.156;4.418.660.156;1741500000
07/07/2015;4.422.750.000;4.434.910.156;4.344.149.902;4.429.060.059;4.429.060.059;2132080000
08/07/2015;4.392.509.766;4.403.129.883;4.346.419.922;4.351.580.078;4.351.580.078;1931520000
09/07/2015;4.410.270.020;4.414.430.176;4.351.509.766;4.352.029.785;4.352.029.785;1861600000
10/07/2015;4.405.990.234;4.434.109.863;4.394.009.766;4.420.149.902;4.420.149.902;1590230000
13/07/2015;4.457.759.766;4.498.740.234;4.456.540.039;4.494.470.215;4.494.470.215;1694140000
14/07/2015;4.503.200.195;4.537.209.961;4.500.660.156;4.523.470.215;4.523.470.215;1682660000
15/07/2015;4.531.319.824;4.547.180.176;4.517.399.902;4.528.359.863;4.528.359.863;1691350000
16/07/2015;4.567.060.059;4.595.020.020;4.558.319.824;4.594.899.902;4.594.899.902;1823530000
17/07/2015;4.635.479.980;4.661.600.098;4.624.680.176;4.661.600.098;4.661.600.098;1854450000
20/07/2015;4.670.229.980;4.694.129.883;4.657.979.980;4.679.680.176;4.679.680.176;1814180000
21/07/2015;4.679.540.039;4.686.359.863;4.661.759.766;4.674.410.156;4.674.410.156;1774570000
22/07/2015;4.604.970.215;4.643.830.078;4.604.529.785;4.623.240.234;4.623.240.234;2035730000
23/07/2015;4.627.560.059;4.641.580.078;4.592.490.234;4.602.830.078;4.602.830.078;2003310000
24/07/2015;4.630.950.195;4.632.060.059;4.552.399.902;4.557.370.117;4.557.370.117;2004380000
27/07/2015;4.530.370.117;4.551.990.234;4.511.919.922;4.519.089.844;4.519.089.844;1935470000
28/07/2015;4.539.470.215;4.568.790.039;4.506.189.941;4.560.229.980;4.560.229.980;2025110000
29/07/2015;4.570.500.000;4.586.779.785;4.552.759.766;4.581.600.098;4.581.600.098;1898100000
30/07/2015;4.570.770.020;4.606.649.902;4.540.979.980;4.598.589.844;4.598.589.844;1908480000
31/07/2015;4.616.479.980;4.616.479.980;4.584.220.215;4.588.910.156;4.588.910.156;1926360000
03/08/2015;4.595.259.766;4.607.520.020;4.549.600.098;4.580.459.961;4.580.459.961;1790080000
04/08/2015;4.573.250.000;4.584.450.195;4.551.899.902;4.567.470.215;4.567.470.215;1819700000
05/08/2015;4.592.810.059;4.634.700.195;4.590.189.941;4.602.240.234;4.602.240.234;2041490000
06/08/2015;4.608.689.941;4.612.620.117;4.508.299.805;4.528.509.766;4.528.509.766;2290950000
07/08/2015;4.519.359.863;4.532.459.961;4.485.500.000;4.520.080.078;4.520.080.078;2008360000
10/08/2015;4.558.680.176;4.583.629.883;4.554.629.883;4.573.109.863;4.573.109.863;1784930000
11/08/2015;4.548.750.000;4.567.689.941;4.491.060.059;4.513.990.234;4.513.990.234;1912340000
12/08/2015;4.475.910.156;4.539.180.176;4.436.540.039;4.528.189.941;4.528.189.941;2089460000
13/08/2015;4.536.959.961;4.556.140.137;4.514.450.195;4.519.319.824;4.519.319.824;1632340000
14/08/2015;4.512.879.883;4.536.200.195;4.503.830.078;4.530.740.234;4.530.740.234;1487630000
17/08/2015;4.516.879.883;4.568.589.844;4.507.979.980;4.566.370.117;4.566.370.117;1510790000
18/08/2015;4.556.229.980;4.562.149.902;4.536.049.805;4.542.069.824;4.542.069.824;1501540000
19/08/2015;4.525.319.824;4.550.669.922;4.486.109.863;4.510.899.902;4.510.899.902;1785420000
20/08/2015;4.467.790.039;4.484.359.863;4.385.129.883;4.385.129.883;4.385.129.883;2087000000
21/08/2015;4.313.189.941;4.361.319.824;4.197.270.020;4.197.270.020;4.197.270.020;2768540000
24/08/2015;3.847.120.117;4.199.790.039;3.787.229.980;4.038.600.098;4.038.600.098;3498840000
25/08/2015;4.187.279.785;4.207.379.883;4.015.909.912;4.016.320.068;4.016.320.068;2612800000
26/08/2015;4.141.240.234;4.227.859.863;4.052.540.039;4.219.600.098;4.219.600.098;2631660000
27/08/2015;4.281.629.883;4.328.990.234;4.231.140.137;4.324.819.824;4.324.819.824;2358880000
28/08/2015;4.307.049.805;4.340.700.195;4.295.560.059;4.329.120.117;4.329.120.117;1936540000
31/08/2015;4.299.879.883;4.324.740.234;4.262.089.844;4.274.580.078;4.274.580.078;1839010000
01/09/2015;4.177.939.941;4.229.310.059;4.121.830.078;4.142.629.883;4.142.629.883;2253750000
02/09/2015;4.207.680.176;4.256.229.980;4.166.080.078;4.256.229.980;4.256.229.980;1929080000
03/09/2015;4.267.339.844;4.300.299.805;4.222.379.883;4.234.649.902;4.234.649.902;1803320000
04/09/2015;4.175.620.117;4.210.810.059;4.160.430.176;4.184.720.215;4.184.720.215;1574720000
08/09/2015;4.267.399.902;4.306.500.000;4.247.140.137;4.303.529.785;4.303.529.785;1765600000
09/09/2015;4.346.359.863;4.352.959.961;4.242.470.215;4.253.450.195;4.253.450.195;1963750000
10/09/2015;4.248.479.980;4.326.770.020;4.243.689.941;4.296.299.805;4.296.299.805;1845770000
11/09/2015;4.273.620.117;4.323.229.980;4.268.100.098;4.323.229.980;4.323.229.980;1686190000
14/09/2015;4.334.859.863;4.334.939.941;4.293.770.020;4.308.759.766;4.308.759.766;1467740000
15/09/2015;4.322.410.156;4.373.189.941;4.303.890.137;4.360.279.785;4.360.279.785;1587460000
16/09/2015;4.357.359.863;4.388.319.824;4.346.470.215;4.383.669.922;4.383.669.922;1666380000
17/09/2015;4.378.990.234;4.450.660.156;4.368.799.805;4.384.959.961;4.384.959.961;1891510000
18/09/2015;4.325.290.039;4.374.919.922;4.317.089.844;4.323.859.863;4.323.859.863;3272150000
21/09/2015;4.343.770.020;4.372.419.922;4.299.939.941;4.336.129.883;4.336.129.883;2021530000
22/09/2015;4.273.299.805;4.286.600.098;4.233.899.902;4.274.100.098;4.274.100.098;2042880000
23/09/2015;4.280.009.766;4.294.729.980;4.255.060.059;4.273.529.785;4.273.529.785;1606330000
24/09/2015;4.239.850.098;4.275.640.137;4.198.109.863;4.261.100.098;4.261.100.098;1995820000
25/09/2015;4.305.390.137;4.308.660.156;4.198.959.961;4.224.740.234;4.224.740.234;2050530000
28/09/2015;4.206.680.176;4.207.020.020;4.092.290.039;4.103.470.215;4.103.470.215;2387610000
29/09/2015;4.110.259.766;4.155.310.059;4.053.120.117;4.083.370.117;4.083.370.117;2293450000
30/09/2015;4.137.180.176;4.181.060.059;4.125.200.195;4.181.060.059;4.181.060.059;2398350000
01/10/2015;4.185.279.785;4.194.180.176;4.128.339.844;4.192.959.961;4.192.959.961;2133990000
02/10/2015;4.136.959.961;4.267.450.195;4.124.549.805;4.267.450.195;4.267.450.195;2183320000
05/10/2015;4.296.540.039;4.339.229.980;4.290.250.000;4.331.430.176;4.331.430.176;2005320000
06/10/2015;4.315.319.824;4.332.029.785;4.273.700.195;4.306.700.195;4.306.700.195;2085020000
07/10/2015;4.331.870.117;4.342.589.844;4.279.209.961;4.333.459.961;4.333.459.961;2149890000
08/10/2015;4.316.180.176;4.358.089.844;4.275.589.844;4.350.149.902;4.350.149.902;1984230000
09/10/2015;4.355.240.234;4.378.259.766;4.341.509.766;4.370.009.766;4.370.009.766;1804260000
12/10/2015;4.378.640.137;4.389.770.020;4.363.959.961;4.382.560.059;4.382.560.059;1343820000
13/10/2015;4.354.060.059;4.399.930.176;4.349.180.176;4.352.939.941;4.352.939.941;1565060000
14/10/2015;4.356.819.824;4.373.709.961;4.328.959.961;4.346.919.922;4.346.919.922;1902460000
15/10/2015;4.361.979.980;4.418.250.000;4.357.220.215;4.418.220.215;4.418.220.215;1942900000
16/10/2015;4.419.950.195;4.438.750.000;4.405.879.883;4.438.620.117;4.438.620.117;1855290000
19/10/2015;4.428.060.059;4.464.779.785;4.420.799.805;4.462.069.824;4.462.069.824;1619920000
20/10/2015;4.454.620.117;4.463.109.863;4.424.339.844;4.438.180.176;4.438.180.176;1711700000
21/10/2015;4.462.220.215;4.464.729.980;4.409.899.902;4.413.520.020;4.413.520.020;1895390000
22/10/2015;4.451.319.824;4.504.700.195;4.438.600.098;4.503.220.215;4.503.220.215;2156040000
23/10/2015;4.623.720.215;4.645.959.961;4.598.740.234;4.624.089.844;4.624.089.844;2178270000
26/10/2015;4.621.140.137;4.638.750.000;4.606.660.156;4.630.850.098;4.630.850.098;1758690000
27/10/2015;4.617.600.098;4.645.939.941;4.617.439.941;4.639.229.980;4.639.229.980;1986840000
28/10/2015;4.649.100.098;4.678.580.078;4.609.930.176;4.678.580.078;4.678.580.078;2141130000
29/10/2015;4.657.779.785;4.678.200.195;4.653.000.000;4.670.759.766;4.670.759.766;1928310000
30/10/2015;4.676.299.805;4.681.229.980;4.648.830.078;4.648.830.078;4.648.830.078;2016390000
02/11/2015;4.658.790.039;4.707.770.020;4.652.450.195;4.703.919.922;4.703.919.922;1888180000
03/11/2015;4.692.029.785;4.735.310.059;4.685.979.980;4.719.049.805;4.719.049.805;2028630000
04/11/2015;4.729.069.824;4.737.120.117;4.698.839.844;4.717.549.805;4.717.549.805;2096110000
05/11/2015;4.718.509.766;4.731.560.059;4.678.790.039;4.702.899.902;4.702.899.902;2054490000
06/11/2015;4.695.879.883;4.710.470.215;4.665.410.156;4.707.229.980;4.707.229.980;2066430000
09/11/2015;4.687.350.098;4.694.270.020;4.627.120.117;4.655.520.020;4.655.520.020;1850770000
10/11/2015;4.628.830.078;4.647.319.824;4.616.709.961;4.641.729.980;4.641.729.980;1906120000
11/11/2015;4.657.189.941;4.677.779.785;4.631.060.059;4.636.939.941;4.636.939.941;1672340000
12/11/2015;4.617.779.785;4.639.259.766;4.588.080.078;4.588.930.176;4.588.930.176;1820930000
13/11/2015;4.566.120.117;4.575.799.805;4.499.149.902;4.502.140.137;4.502.140.137;2001050000
16/11/2015;4.494.560.059;4.566.029.785;4.486.089.844;4.565.470.215;4.565.470.215;1819190000
17/11/2015;4.571.549.805;4.598.270.020;4.554.890.137;4.565.819.824;4.565.819.824;1861710000
18/11/2015;4.586.240.234;4.657.629.883;4.580.720.215;4.653.439.941;4.653.439.941;2017390000
19/11/2015;4.657.609.863;4.678.020.020;4.648.939.941;4.655.350.098;4.655.350.098;1794110000
20/11/2015;4.680.509.766;4.691.589.844;4.674.609.863;4.686.359.863;4.686.359.863;1766630000
23/11/2015;4.689.979.980;4.706.620.117;4.655.600.098;4.674.790.039;4.674.790.039;1668280000
24/11/2015;4.645.520.020;4.682.129.883;4.621.629.883;4.669.410.156;4.669.410.156;1956920000
25/11/2015;4.674.229.980;4.683.549.805;4.666.240.234;4.672.879.883;4.672.879.883;1539300000
27/11/2015;4.680.439.941;4.689.580.078;4.665.919.922;4.680.470.215;4.680.470.215;781730000
30/11/2015;4.692.569.824;4.695.060.059;4.654.529.785;4.664.509.766;4.664.509.766;2223880000
01/12/2015;4.685.740.234;4.716.160.156;4.682.399.902;4.716.160.156;4.716.160.156;2035570000
02/12/2015;4.720.270.020;4.739.750.000;4.680.060.059;4.686.220.215;4.686.220.215;2060340000
03/12/2015;4.704.200.195;4.705.779.785;4.579.910.156;4.606.750.000;4.606.750.000;2088100000
04/12/2015;4.621.479.980;4.722.390.137;4.612.109.863;4.716.120.117;4.716.120.117;1897490000
07/12/2015;4.718.549.805;4.720.819.824;4.671.870.117;4.693.620.117;4.693.620.117;1952690000
08/12/2015;4.646.430.176;4.708.470.215;4.643.649.902;4.694.770.020;4.694.770.020;1871450000
09/12/2015;4.674.799.805;4.698.250.000;4.595.009.766;4.622.140.137;4.622.140.137;2003450000
10/12/2015;4.627.770.020;4.674.000.000;4.619.979.980;4.643.049.805;4.643.049.805;1746520000
11/12/2015;4.583.080.078;4.600.910.156;4.534.049.805;4.537.560.059;4.537.560.059;2084950000
14/12/2015;4.535.560.059;4.571.569.824;4.478.250.000;4.570.160.156;4.570.160.156;2196060000
15/12/2015;4.607.200.195;4.636.770.020;4.592.720.215;4.597.330.078;4.597.330.078;2054710000
16/12/2015;4.633.850.098;4.673.540.039;4.582.870.117;4.664.560.059;4.664.560.059;2016610000
17/12/2015;4.680.629.883;4.681.129.883;4.597.649.902;4.598.140.137;4.598.140.137;1897220000
18/12/2015;4.578.689.941;4.593.399.902;4.513.229.980;4.514.830.078;4.514.830.078;3765210000
21/12/2015;4.547.919.922;4.560.709.961;4.519.819.824;4.560.549.805;4.560.549.805;1673400000
22/12/2015;4.580.609.863;4.596.080.078;4.560.540.039;4.589.259.766;4.589.259.766;1556670000
23/12/2015;4.612.160.156;4.626.169.922;4.605.359.863;4.624.589.844;4.624.589.844;1591490000
24/12/2015;4.626.319.824;4.635.589.844;4.620.799.805;4.622.770.020;4.622.770.020;706880000
28/12/2015;4.610.410.156;4.621.680.176;4.580.129.883;4.621.350.098;4.621.350.098;1310650000
29/12/2015;4.645.080.078;4.702.740.234;4.644.319.824;4.691.080.078;4.691.080.078;1383470000
30/12/2015;4.687.160.156;4.688.660.156;4.651.729.980;4.652.009.766;4.652.009.766;1247530000
31/12/2015;4.634.160.156;4.642.549.805;4.592.879.883;4.593.270.020;4.593.270.020;1437480000
04/01/2016;4.485.060.059;4.497.859.863;4.439.129.883;4.497.859.863;4.497.859.863;2218420000
05/01/2016;4.512.040.039;4.522.120.117;4.466.049.805;4.484.180.176;4.484.180.176;1927380000
06/01/2016;4.409.779.785;4.467.549.805;4.409.490.234;4.443.990.234;4.443.990.234;2168620000
07/01/2016;4.349.140.137;4.403.609.863;4.303.660.156;4.305.720.215;4.305.720.215;2552590000
08/01/2016;4.336.120.117;4.362.459.961;4.264.810.059;4.270.779.785;4.270.779.785;2288750000
11/01/2016;4.300.970.215;4.311.140.137;4.217.629.883;4.283.549.805;4.283.549.805;2391110000
12/01/2016;4.322.770.020;4.353.189.941;4.273.020.020;4.333.720.215;4.333.720.215;2147470000
13/01/2016;4.352.640.137;4.359.500.000;4.177.299.805;4.183.120.117;4.183.120.117;2533200000
14/01/2016;4.201.229.980;4.308.250.000;4.133.319.824;4.272.970.215;4.272.970.215;2565560000
15/01/2016;4.123.870.117;4.184.689.941;4.085.790.039;4.141.080.078;4.141.080.078;2818630000
19/01/2016;4.199.560.059;4.202.040.039;4.101.049.805;4.147.069.824;4.147.069.824;2394550000
20/01/2016;4.078.229.980;4.178.640.137;3.992.909.912;4.136.279.785;4.136.279.785;3204130000
21/01/2016;4.146.450.195;4.200.359.863;4.099.299.805;4.142.600.098;4.142.600.098;2447750000
22/01/2016;4.226.439.941;4.260.549.805;4.209.240.234;4.259.770.020;4.259.770.020;2153340000
25/01/2016;4.245.470.215;4.268.109.863;4.193.319.824;4.196.529.785;4.196.529.785;2028880000
26/01/2016;4.211.919.922;4.250.970.215;4.177.850.098;4.233.850.098;4.233.850.098;1981180000
27/01/2016;4.214.939.941;4.226.089.844;4.111.930.176;4.128.859.863;4.128.859.863;2115710000
28/01/2016;4.197.200.195;4.197.479.980;4.116.500.000;4.186.060.059;4.186.060.059;2322310000
29/01/2016;4.186.350.098;4.279.169.922;4.184.310.059;4.279.169.922;4.279.169.922;2607550000
01/02/2016;4.254.410.156;4.301.629.883;4.238.200.195;4.286.560.059;4.286.560.059;1983340000
02/02/2016;4.262.450.195;4.265.040.039;4.180.569.824;4.193.100.098;4.193.100.098;2185180000
03/02/2016;4.213.669.922;4.218.160.156;4.099.240.234;4.171.970.215;4.171.970.215;2466190000
04/02/2016;4.158.049.805;4.200.990.234;4.120.580.078;4.167.770.020;4.167.770.020;2200930000
05/02/2016;4.150.350.098;4.152.729.980;4.008.449.951;4.024.469.971;4.024.469.971;2479280000
08/02/2016;3.947.989.990;3.979.090.088;3.888.780.029;3.960.669.922;3.960.669.922;2702070000
09/02/2016;3.903.929.932;4.008.060.059;3.902.739.990;3.947.800.049;3.947.800.049;2465790000
10/02/2016;3.996.760.010;4.045.479.980;3.962.699.951;3.966.280.029;3.966.280.029;2448380000
11/02/2016;3.910.570.068;3.988.709.961;3.902.860.107;3.962.219.971;3.962.219.971;2812330000
12/02/2016;3.996.639.893;4.022.120.117;3.965.739.990;4.019.189.941;4.019.189.941;1983190000
16/02/2016;4.077.330.078;4.104.330.078;4.049.879.883;4.104.330.078;4.104.330.078;2117920000
17/02/2016;4.138.430.176;4.204.620.117;4.125.830.078;4.199.100.098;4.199.100.098;2296440000
18/02/2016;4.212.220.215;4.212.580.078;4.146.100.098;4.151.490.234;4.151.490.234;1955870000
19/02/2016;4.129.750.000;4.175.080.078;4.121.589.844;4.164.089.844;4.164.089.844;1903770000
22/02/2016;4.203.600.098;4.235.120.117;4.199.930.176;4.231.270.020;4.231.270.020;1794020000
23/02/2016;4.209.319.824;4.217.990.234;4.158.560.059;4.162.540.039;4.162.540.039;1777750000
24/02/2016;4.116.020.020;4.205.979.980;4.088.120.117;4.200.660.156;4.200.660.156;1978180000
25/02/2016;4.212.479.980;4.241.250.000;4.173.250.000;4.241.060.059;4.241.060.059;1667840000
26/02/2016;4.273.589.844;4.275.830.078;4.227.290.039;4.235.620.117;4.235.620.117;1814920000
29/02/2016;4.228.569.824;4.263.310.059;4.200.149.902;4.201.120.117;4.201.120.117;2065260000
01/03/2016;4.238.080.078;4.333.609.863;4.225.930.176;4.333.609.863;4.333.609.863;2080150000
02/03/2016;4.328.720.215;4.335.430.176;4.301.089.844;4.334.390.137;4.334.390.137;1912510000
03/03/2016;4.330.399.902;4.331.490.234;4.296.319.824;4.325.859.863;4.325.859.863;1936290000
04/03/2016;4.334.029.785;4.356.339.844;4.301.350.098;4.329.000.000;4.329.000.000;2171230000
07/03/2016;4.303.810.059;4.330.279.785;4.271.560.059;4.303.330.078;4.303.330.078;2084390000
08/03/2016;4.272.720.215;4.308.839.844;4.258.819.824;4.265.509.766;4.265.509.766;1993060000
09/03/2016;4.281.100.098;4.293.229.980;4.258.080.078;4.293.229.980;4.293.229.980;1789550000
10/03/2016;4.307.870.117;4.335.330.078;4.232.080.078;4.286.970.215;4.286.970.215;1936470000
11/03/2016;4.337.120.117;4.361.830.078;4.320.549.805;4.361.830.078;4.361.830.078;1801790000
14/03/2016;4.347.939.941;4.378.350.098;4.347.549.805;4.367.330.078;4.367.330.078;1615100000
15/03/2016;4.354.379.883;4.371.290.039;4.339.859.863;4.367.080.078;4.367.080.078;1692420000
16/03/2016;4.359.669.922;4.416.109.863;4.357.740.234;4.404.200.195;4.404.200.195;1781060000
17/03/2016;4.390.060.059;4.413.080.078;4.376.870.117;4.400.259.766;4.400.259.766;1907190000
18/03/2016;4.408.819.824;4.420.879.883;4.387.799.805;4.410.830.078;4.410.830.078;2829040000
21/03/2016;4.403.089.844;4.430.439.941;4.400.350.098;4.426.979.980;4.426.979.980;1609230000
22/03/2016;4.403.470.215;4.450.759.766;4.401.259.766;4.437.620.117;4.437.620.117;1596200000
23/03/2016;4.431.819.824;4.434.759.766;4.394.959.961;4.402.560.059;4.402.560.059;1732630000
24/03/2016;4.380.229.980;4.405.990.234;4.374.709.961;4.405.529.785;4.405.529.785;1590990000
28/03/2016;4.415.040.039;4.417.569.824;4.393.080.078;4.398.069.824;4.398.069.824;1381000000
29/03/2016;4.391.189.941;4.471.770.020;4.384.270.020;4.467.720.215;4.467.720.215;1806490000
30/03/2016;4.494.700.195;4.518.180.176;4.481.839.844;4.490.879.883;4.490.879.883;1717820000
31/03/2016;4.491.009.766;4.504.240.234;4.478.129.883;4.483.660.156;4.483.660.156;1774270000
01/04/2016;4.461.770.020;4.534.319.824;4.452.109.863;4.532.080.078;4.532.080.078;1812250000
04/04/2016;4.526.390.137;4.533.430.176;4.503.649.902;4.511.700.195;4.511.700.195;1705730000
05/04/2016;4.479.109.863;4.494.709.961;4.465.040.039;4.470.750.000;4.470.750.000;1726010000
06/04/2016;4.476.350.098;4.544.589.844;4.476.350.098;4.543.779.785;4.543.779.785;1761770000
